qseqid,y_true_idx,y_true_name,y_pred_idx,y_pred_name,p_riboswitch,qseqid_full,id_global,group_id,qid_short
query_3618,0,genomicbackground,1,riboswitch,0.9807860255241394,3618_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_110_off_60_percentage_0_position_0-0 genomicbackground,3618,2,3618_2
query_3619,0,genomicbackground,0,genomicbackground,0.4029301106929779,3619_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_110_off_65_percentage_0_position_0-0 genomicbackground,3619,2,3619_2
query_3620,0,genomicbackground,1,riboswitch,0.5091546177864075,3620_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_110_off_70_percentage_0_position_0-0 genomicbackground,3620,2,3620_2
query_3621,0,genomicbackground,1,riboswitch,0.9316884875297546,3621_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_110_off_75_percentage_0_position_0-0 genomicbackground,3621,2,3621_2
query_3622,0,genomicbackground,1,riboswitch,0.969963014125824,3622_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_110_off_80_percentage_0_position_0-0 genomicbackground,3622,2,3622_2
query_3623,0,genomicbackground,1,riboswitch,0.8881263136863708,3623_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_110_off_85_percentage_0_position_0-0 genomicbackground,3623,2,3623_2
query_3624,0,genomicbackground,1,riboswitch,0.7881126403808594,3624_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_110_off_90_percentage_0_position_0-0 genomicbackground,3624,2,3624_2
query_3625,0,genomicbackground,1,riboswitch,0.9696850776672363,3625_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_115_off_0_percentage_31_position_1-36 genomicbackground,3625,2,3625_2
query_3626,0,genomicbackground,1,riboswitch,0.9968729615211487,3626_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_115_off_5_percentage_27_position_1-31 genomicbackground,3626,2,3626_2
query_3627,0,genomicbackground,1,riboswitch,0.9983945488929749,3627_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_115_off_10_percentage_22_position_1-26 genomicbackground,3627,2,3627_2
query_3628,0,genomicbackground,1,riboswitch,0.9985155463218689,3628_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_115_off_15_percentage_18_position_1-21 genomicbackground,3628,2,3628_2
query_3629,0,genomicbackground,1,riboswitch,0.997957706451416,3629_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_115_off_20_percentage_14_position_1-16 genomicbackground,3629,2,3629_2
query_3630,0,genomicbackground,1,riboswitch,0.9970977306365967,3630_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_115_off_25_percentage_9_position_1-11 genomicbackground,3630,2,3630_2
query_3631,0,genomicbackground,1,riboswitch,0.9868823885917664,3631_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_115_off_30_percentage_5_position_1-6 genomicbackground,3631,2,3631_2
query_3632,0,genomicbackground,1,riboswitch,0.977202832698822,3632_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_115_off_35_percentage_1_position_1-1 genomicbackground,3632,2,3632_2
query_3633,0,genomicbackground,1,riboswitch,0.9914903044700623,3633_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_115_off_40_percentage_0_position_0-0 genomicbackground,3633,2,3633_2
query_3634,0,genomicbackground,1,riboswitch,0.6107080578804016,3634_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_115_off_45_percentage_0_position_0-0 genomicbackground,3634,2,3634_2
query_3635,0,genomicbackground,1,riboswitch,0.8105840682983398,3635_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_115_off_50_percentage_0_position_0-0 genomicbackground,3635,2,3635_2
query_3636,0,genomicbackground,1,riboswitch,0.723065972328186,3636_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_115_off_55_percentage_0_position_0-0 genomicbackground,3636,2,3636_2
query_3637,0,genomicbackground,1,riboswitch,0.9790584444999695,3637_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_115_off_60_percentage_0_position_0-0 genomicbackground,3637,2,3637_2
query_3638,0,genomicbackground,1,riboswitch,0.919870913028717,3638_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_115_off_65_percentage_0_position_0-0 genomicbackground,3638,2,3638_2
query_3639,0,genomicbackground,1,riboswitch,0.8327970504760742,3639_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_115_off_70_percentage_0_position_0-0 genomicbackground,3639,2,3639_2
query_3640,0,genomicbackground,1,riboswitch,0.867286741733551,3640_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_115_off_75_percentage_0_position_0-0 genomicbackground,3640,2,3640_2
query_3641,0,genomicbackground,1,riboswitch,0.9758965969085693,3641_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_115_off_80_percentage_0_position_0-0 genomicbackground,3641,2,3641_2
query_3642,0,genomicbackground,1,riboswitch,0.763218104839325,3642_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_115_off_85_percentage_0_position_0-0 genomicbackground,3642,2,3642_2
query_3643,0,genomicbackground,1,riboswitch,0.8726797699928284,3643_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_120_off_0_percentage_31_position_1-36 genomicbackground,3643,2,3643_2
query_3644,0,genomicbackground,1,riboswitch,0.9980415105819702,3644_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_120_off_5_percentage_27_position_1-31 genomicbackground,3644,2,3644_2
query_3645,0,genomicbackground,1,riboswitch,0.9990876913070679,3645_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_120_off_10_percentage_22_position_1-26 genomicbackground,3645,2,3645_2
query_3646,0,genomicbackground,1,riboswitch,0.9963729977607727,3646_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_120_off_15_percentage_18_position_1-21 genomicbackground,3646,2,3646_2
query_3647,0,genomicbackground,1,riboswitch,0.9975125789642334,3647_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_120_off_20_percentage_14_position_1-16 genomicbackground,3647,2,3647_2
query_3648,0,genomicbackground,1,riboswitch,0.9965207576751709,3648_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_120_off_25_percentage_9_position_1-11 genomicbackground,3648,2,3648_2
query_3649,0,genomicbackground,1,riboswitch,0.970568835735321,3649_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_120_off_30_percentage_5_position_1-6 genomicbackground,3649,2,3649_2
query_3650,0,genomicbackground,1,riboswitch,0.9795138835906982,3650_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_120_off_35_percentage_1_position_1-1 genomicbackground,3650,2,3650_2
query_3651,0,genomicbackground,1,riboswitch,0.991292417049408,3651_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_120_off_40_percentage_0_position_0-0 genomicbackground,3651,2,3651_2
query_3652,0,genomicbackground,1,riboswitch,0.6255297660827637,3652_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_120_off_45_percentage_0_position_0-0 genomicbackground,3652,2,3652_2
query_3653,0,genomicbackground,1,riboswitch,0.6773243546485901,3653_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_120_off_50_percentage_0_position_0-0 genomicbackground,3653,2,3653_2
query_3654,0,genomicbackground,1,riboswitch,0.8221526145935059,3654_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_120_off_55_percentage_0_position_0-0 genomicbackground,3654,2,3654_2
query_3655,0,genomicbackground,1,riboswitch,0.9886338710784912,3655_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_120_off_60_percentage_0_position_0-0 genomicbackground,3655,2,3655_2
query_3656,0,genomicbackground,1,riboswitch,0.9345070123672485,3656_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_120_off_65_percentage_0_position_0-0 genomicbackground,3656,2,3656_2
query_3657,0,genomicbackground,1,riboswitch,0.7330179214477539,3657_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_120_off_70_percentage_0_position_0-0 genomicbackground,3657,2,3657_2
query_3658,0,genomicbackground,0,genomicbackground,0.2756499648094177,3658_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_120_off_75_percentage_0_position_0-0 genomicbackground,3658,2,3658_2
query_3659,0,genomicbackground,0,genomicbackground,0.021309804171323776,3659_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_120_off_80_percentage_0_position_0-0 genomicbackground,3659,2,3659_2
query_3660,0,genomicbackground,1,riboswitch,0.9963945746421814,3660_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_125_off_0_percentage_31_position_1-36 genomicbackground,3660,2,3660_2
query_3661,0,genomicbackground,1,riboswitch,0.9981787204742432,3661_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_125_off_5_percentage_27_position_1-31 genomicbackground,3661,2,3661_2
query_3662,0,genomicbackground,1,riboswitch,0.9974665641784668,3662_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_125_off_10_percentage_22_position_1-26 genomicbackground,3662,2,3662_2
query_3663,0,genomicbackground,1,riboswitch,0.9958676099777222,3663_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_125_off_15_percentage_18_position_1-21 genomicbackground,3663,2,3663_2
query_3664,0,genomicbackground,1,riboswitch,0.9970670342445374,3664_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_125_off_20_percentage_14_position_1-16 genomicbackground,3664,2,3664_2
query_3665,0,genomicbackground,1,riboswitch,0.9943392872810364,3665_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_125_off_25_percentage_9_position_1-11 genomicbackground,3665,2,3665_2
query_3666,0,genomicbackground,1,riboswitch,0.9735615253448486,3666_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_125_off_30_percentage_5_position_1-6 genomicbackground,3666,2,3666_2
query_3667,0,genomicbackground,1,riboswitch,0.9785273671150208,3667_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_125_off_35_percentage_1_position_1-1 genomicbackground,3667,2,3667_2
query_3668,0,genomicbackground,1,riboswitch,0.9656274914741516,3668_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_125_off_40_percentage_0_position_0-0 genomicbackground,3668,2,3668_2
query_3669,0,genomicbackground,0,genomicbackground,0.37311163544654846,3669_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_125_off_45_percentage_0_position_0-0 genomicbackground,3669,2,3669_2
query_3670,0,genomicbackground,1,riboswitch,0.7927096486091614,3670_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_125_off_50_percentage_0_position_0-0 genomicbackground,3670,2,3670_2
query_3671,0,genomicbackground,1,riboswitch,0.9091182947158813,3671_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_125_off_55_percentage_0_position_0-0 genomicbackground,3671,2,3671_2
query_3672,0,genomicbackground,1,riboswitch,0.9892130494117737,3672_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_125_off_60_percentage_0_position_0-0 genomicbackground,3672,2,3672_2
query_3673,0,genomicbackground,1,riboswitch,0.8857489824295044,3673_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_125_off_65_percentage_0_position_0-0 genomicbackground,3673,2,3673_2
query_3674,0,genomicbackground,1,riboswitch,0.8225048184394836,3674_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_125_off_70_percentage_0_position_0-0 genomicbackground,3674,2,3674_2
query_3675,0,genomicbackground,0,genomicbackground,0.04916687682271004,3675_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_125_off_75_percentage_0_position_0-0 genomicbackground,3675,2,3675_2
query_3676,0,genomicbackground,1,riboswitch,0.9967488050460815,3676_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_130_off_0_percentage_31_position_1-36 genomicbackground,3676,2,3676_2
query_3677,0,genomicbackground,1,riboswitch,0.9972643852233887,3677_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_130_off_5_percentage_27_position_1-31 genomicbackground,3677,2,3677_2
query_3678,0,genomicbackground,1,riboswitch,0.9972137808799744,3678_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_130_off_10_percentage_22_position_1-26 genomicbackground,3678,2,3678_2
query_3679,0,genomicbackground,1,riboswitch,0.995288610458374,3679_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_130_off_15_percentage_18_position_1-21 genomicbackground,3679,2,3679_2
query_3680,0,genomicbackground,1,riboswitch,0.9955606460571289,3680_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_130_off_20_percentage_14_position_1-16 genomicbackground,3680,2,3680_2
query_3681,0,genomicbackground,1,riboswitch,0.9946886301040649,3681_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_130_off_25_percentage_9_position_1-11 genomicbackground,3681,2,3681_2
query_3682,0,genomicbackground,1,riboswitch,0.9720773696899414,3682_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_130_off_30_percentage_5_position_1-6 genomicbackground,3682,2,3682_2
query_3683,0,genomicbackground,1,riboswitch,0.9093031287193298,3683_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_130_off_35_percentage_1_position_1-1 genomicbackground,3683,2,3683_2
query_3684,0,genomicbackground,1,riboswitch,0.9259632229804993,3684_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_130_off_40_percentage_0_position_0-0 genomicbackground,3684,2,3684_2
query_3685,0,genomicbackground,1,riboswitch,0.7357004880905151,3685_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_130_off_45_percentage_0_position_0-0 genomicbackground,3685,2,3685_2
query_3686,0,genomicbackground,1,riboswitch,0.8807294368743896,3686_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_130_off_50_percentage_0_position_0-0 genomicbackground,3686,2,3686_2
query_3687,0,genomicbackground,1,riboswitch,0.9234431982040405,3687_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_130_off_55_percentage_0_position_0-0 genomicbackground,3687,2,3687_2
query_3688,0,genomicbackground,1,riboswitch,0.9844948649406433,3688_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_130_off_60_percentage_0_position_0-0 genomicbackground,3688,2,3688_2
query_3689,0,genomicbackground,1,riboswitch,0.978329598903656,3689_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_130_off_65_percentage_0_position_0-0 genomicbackground,3689,2,3689_2
query_3690,0,genomicbackground,0,genomicbackground,0.05228128656744957,3690_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_130_off_70_percentage_0_position_0-0 genomicbackground,3690,2,3690_2
query_3691,0,genomicbackground,1,riboswitch,0.9973536729812622,3691_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_135_off_0_percentage_31_position_1-36 genomicbackground,3691,2,3691_2
query_3692,0,genomicbackground,1,riboswitch,0.9969981908798218,3692_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_135_off_5_percentage_27_position_1-31 genomicbackground,3692,2,3692_2
query_3693,0,genomicbackground,1,riboswitch,0.9967530369758606,3693_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_135_off_10_percentage_22_position_1-26 genomicbackground,3693,2,3693_2
query_3694,0,genomicbackground,1,riboswitch,0.9907634854316711,3694_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_135_off_15_percentage_18_position_1-21 genomicbackground,3694,2,3694_2
query_3695,0,genomicbackground,1,riboswitch,0.9927708506584167,3695_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_135_off_20_percentage_14_position_1-16 genomicbackground,3695,2,3695_2
query_3696,0,genomicbackground,1,riboswitch,0.9945593476295471,3696_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_135_off_25_percentage_9_position_1-11 genomicbackground,3696,2,3696_2
query_3697,0,genomicbackground,1,riboswitch,0.8857318758964539,3697_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_135_off_30_percentage_5_position_1-6 genomicbackground,3697,2,3697_2
query_3698,0,genomicbackground,1,riboswitch,0.8170166611671448,3698_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_135_off_35_percentage_1_position_1-1 genomicbackground,3698,2,3698_2
query_3699,0,genomicbackground,1,riboswitch,0.9018162488937378,3699_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_135_off_40_percentage_0_position_0-0 genomicbackground,3699,2,3699_2
query_3700,0,genomicbackground,1,riboswitch,0.8443703055381775,3700_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_135_off_45_percentage_0_position_0-0 genomicbackground,3700,2,3700_2
query_3701,0,genomicbackground,1,riboswitch,0.8939967751502991,3701_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_135_off_50_percentage_0_position_0-0 genomicbackground,3701,2,3701_2
query_3702,0,genomicbackground,1,riboswitch,0.871681272983551,3702_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_135_off_55_percentage_0_position_0-0 genomicbackground,3702,2,3702_2
query_3703,0,genomicbackground,1,riboswitch,0.99457848072052,3703_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_135_off_60_percentage_0_position_0-0 genomicbackground,3703,2,3703_2
query_3704,0,genomicbackground,1,riboswitch,0.981073796749115,3704_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_135_off_65_percentage_0_position_0-0 genomicbackground,3704,2,3704_2
query_3705,0,genomicbackground,1,riboswitch,0.9968882203102112,3705_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_140_off_0_percentage_31_position_1-36 genomicbackground,3705,2,3705_2
query_3706,0,genomicbackground,1,riboswitch,0.9964323043823242,3706_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_140_off_5_percentage_27_position_1-31 genomicbackground,3706,2,3706_2
query_3707,0,genomicbackground,1,riboswitch,0.9946448802947998,3707_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_140_off_10_percentage_22_position_1-26 genomicbackground,3707,2,3707_2
query_3708,0,genomicbackground,1,riboswitch,0.9906151294708252,3708_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_140_off_15_percentage_18_position_1-21 genomicbackground,3708,2,3708_2
query_3709,0,genomicbackground,1,riboswitch,0.9943892359733582,3709_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_140_off_20_percentage_14_position_1-16 genomicbackground,3709,2,3709_2
query_3710,0,genomicbackground,1,riboswitch,0.9851550459861755,3710_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_140_off_25_percentage_9_position_1-11 genomicbackground,3710,2,3710_2
query_3711,0,genomicbackground,1,riboswitch,0.7796398401260376,3711_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_140_off_30_percentage_5_position_1-6 genomicbackground,3711,2,3711_2
query_3712,0,genomicbackground,1,riboswitch,0.7687568068504333,3712_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_140_off_35_percentage_1_position_1-1 genomicbackground,3712,2,3712_2
query_3713,0,genomicbackground,1,riboswitch,0.9303507208824158,3713_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_140_off_40_percentage_0_position_0-0 genomicbackground,3713,2,3713_2
query_3714,0,genomicbackground,1,riboswitch,0.858052670955658,3714_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_140_off_45_percentage_0_position_0-0 genomicbackground,3714,2,3714_2
query_3715,0,genomicbackground,1,riboswitch,0.835774302482605,3715_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_140_off_50_percentage_0_position_0-0 genomicbackground,3715,2,3715_2
query_3716,0,genomicbackground,1,riboswitch,0.9766314625740051,3716_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_140_off_55_percentage_0_position_0-0 genomicbackground,3716,2,3716_2
query_3717,0,genomicbackground,1,riboswitch,0.9924960136413574,3717_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_140_off_60_percentage_0_position_0-0 genomicbackground,3717,2,3717_2
query_3718,0,genomicbackground,1,riboswitch,0.9964190721511841,3718_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_145_off_0_percentage_31_position_1-36 genomicbackground,3718,2,3718_2
query_3719,0,genomicbackground,1,riboswitch,0.9939433932304382,3719_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_145_off_5_percentage_27_position_1-31 genomicbackground,3719,2,3719_2
query_3720,0,genomicbackground,1,riboswitch,0.995341420173645,3720_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_145_off_10_percentage_22_position_1-26 genomicbackground,3720,2,3720_2
query_3721,0,genomicbackground,1,riboswitch,0.9893730282783508,3721_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_145_off_15_percentage_18_position_1-21 genomicbackground,3721,2,3721_2
query_3722,0,genomicbackground,1,riboswitch,0.9916983842849731,3722_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_145_off_20_percentage_14_position_1-16 genomicbackground,3722,2,3722_2
query_3723,0,genomicbackground,1,riboswitch,0.9718895554542542,3723_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_145_off_25_percentage_9_position_1-11 genomicbackground,3723,2,3723_2
query_3724,0,genomicbackground,1,riboswitch,0.730403482913971,3724_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_145_off_30_percentage_5_position_1-6 genomicbackground,3724,2,3724_2
query_3725,0,genomicbackground,1,riboswitch,0.8227590918540955,3725_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_145_off_35_percentage_1_position_1-1 genomicbackground,3725,2,3725_2
query_3726,0,genomicbackground,1,riboswitch,0.9238235354423523,3726_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_145_off_40_percentage_0_position_0-0 genomicbackground,3726,2,3726_2
query_3727,0,genomicbackground,1,riboswitch,0.7817531228065491,3727_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_145_off_45_percentage_0_position_0-0 genomicbackground,3727,2,3727_2
query_3728,0,genomicbackground,1,riboswitch,0.9588887095451355,3728_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_145_off_50_percentage_0_position_0-0 genomicbackground,3728,2,3728_2
query_3729,0,genomicbackground,1,riboswitch,0.9476656913757324,3729_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_145_off_55_percentage_0_position_0-0 genomicbackground,3729,2,3729_2
query_3730,0,genomicbackground,1,riboswitch,0.9946107864379883,3730_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_150_off_0_percentage_31_position_1-36 genomicbackground,3730,2,3730_2
query_3731,0,genomicbackground,1,riboswitch,0.9969843029975891,3731_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_150_off_5_percentage_27_position_1-31 genomicbackground,3731,2,3731_2
query_3732,0,genomicbackground,1,riboswitch,0.9958668947219849,3732_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_150_off_10_percentage_22_position_1-26 genomicbackground,3732,2,3732_2
query_3733,0,genomicbackground,1,riboswitch,0.9664152264595032,3733_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_150_off_15_percentage_18_position_1-21 genomicbackground,3733,2,3733_2
query_3734,0,genomicbackground,1,riboswitch,0.9868401288986206,3734_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_150_off_20_percentage_14_position_1-16 genomicbackground,3734,2,3734_2
query_3735,0,genomicbackground,1,riboswitch,0.9610174894332886,3735_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_150_off_25_percentage_9_position_1-11 genomicbackground,3735,2,3735_2
query_3736,0,genomicbackground,1,riboswitch,0.7893887162208557,3736_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_150_off_30_percentage_5_position_1-6 genomicbackground,3736,2,3736_2
query_3737,0,genomicbackground,1,riboswitch,0.823656439781189,3737_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_150_off_35_percentage_1_position_1-1 genomicbackground,3737,2,3737_2
query_3738,0,genomicbackground,1,riboswitch,0.8791313171386719,3738_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_150_off_40_percentage_0_position_0-0 genomicbackground,3738,2,3738_2
query_3739,0,genomicbackground,1,riboswitch,0.9430413842201233,3739_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_150_off_45_percentage_0_position_0-0 genomicbackground,3739,2,3739_2
query_3740,0,genomicbackground,1,riboswitch,0.8620679378509521,3740_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_150_off_50_percentage_0_position_0-0 genomicbackground,3740,2,3740_2
query_3741,0,genomicbackground,1,riboswitch,0.9947255253791809,3741_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_155_off_0_percentage_31_position_1-36 genomicbackground,3741,2,3741_2
query_3742,0,genomicbackground,1,riboswitch,0.9972346425056458,3742_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_155_off_5_percentage_27_position_1-31 genomicbackground,3742,2,3742_2
query_3743,0,genomicbackground,1,riboswitch,0.9849586486816406,3743_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_155_off_10_percentage_22_position_1-26 genomicbackground,3743,2,3743_2
query_3744,0,genomicbackground,1,riboswitch,0.9295046925544739,3744_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_155_off_15_percentage_18_position_1-21 genomicbackground,3744,2,3744_2
query_3745,0,genomicbackground,1,riboswitch,0.9531656503677368,3745_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_155_off_20_percentage_14_position_1-16 genomicbackground,3745,2,3745_2
query_3746,0,genomicbackground,1,riboswitch,0.929888904094696,3746_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_155_off_25_percentage_9_position_1-11 genomicbackground,3746,2,3746_2
query_3747,0,genomicbackground,1,riboswitch,0.7936665415763855,3747_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_155_off_30_percentage_5_position_1-6 genomicbackground,3747,2,3747_2
query_3748,0,genomicbackground,1,riboswitch,0.7415362000465393,3748_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_155_off_35_percentage_1_position_1-1 genomicbackground,3748,2,3748_2
query_3749,0,genomicbackground,1,riboswitch,0.9451257586479187,3749_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_155_off_40_percentage_0_position_0-0 genomicbackground,3749,2,3749_2
query_3750,0,genomicbackground,1,riboswitch,0.7484733462333679,3750_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_155_off_45_percentage_0_position_0-0 genomicbackground,3750,2,3750_2
query_3751,0,genomicbackground,1,riboswitch,0.9943819642066956,3751_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_160_off_0_percentage_31_position_1-36 genomicbackground,3751,2,3751_2
query_3752,0,genomicbackground,1,riboswitch,0.9833284616470337,3752_2_RF01056_2_NC_000913.3_4467215-4467731_ext_280-480_int_160_off_5_percentage_27_position_1-31 genomicbackground,3752,2,3752_2
